Código disciplina;Nome disciplina;Qtd de estudantes;Aprovações;Reprovações;Abandonos;Taxa de aprovação;Taxa de reprovação
FCTE0097;Transferência de Calor;32;17;14;1;0.5312;0.4375
FCTE0097;Transferência de Calor;18;13;5;0;0.7222;0.2778
FCTE0097;Transferência de Calor;54;34;17;3;0.6296;0.3148
FCTE0097;Transferência de Calor;78;56;19;3;0.7179;0.2436
FCTE0097;Transferência de Calor;82;58;19;5;0.7073;0.2317
FCTE0097;Transferência de Calor;58;40;13;5;0.6897;0.2241
FCTE0097;Transferência de Calor;25;18;7;0;0.72;0.28
FCTE0097;Transferência de Calor;32;24;6;2;0.75;0.1875
FCTE0097;Transferência de Calor;59;32;27;0;0.5424;0.4576
FCTE0097;Transferência de Calor;44;24;17;3;0.5455;0.3864
FCTE0097;Transferência de Calor;58;32;23;3;0.5517;0.3966
FCTE0097;Transferência de Calor;56;33;19;4;0.5893;0.3393
FCTE0097;Transferência de Calor;68;44;21;3;0.6471;0.3088
FCTE0097;Transferência de Calor;45;28;15;2;0.6222;0.3333
FCTE0097;Transferência de Calor;46;28;16;2;0.6087;0.3478
FCTE0097;Transferência de Calor;79;38;38;3;0.481;0.481
FCTE0097;Transferência de Calor;76;47;23;6;0.6184;0.3026
FCTE0097;Transferência de Calor;50;29;19;2;0.58;0.38
FCTE0098;Mecânica dos Fluidos;62;55;3;4;0.8871;0.0484
FCTE0098;Mecânica dos Fluidos;51;44;2;5;0.8627;0.0392
FCTE0098;Mecânica dos Fluidos;33;25;6;2;0.7576;0.1818
FCTE0098;Mecânica dos Fluidos;59;53;4;2;0.8983;0.0678
FCTE0098;Mecânica dos Fluidos;39;34;3;2;0.8718;0.0769
FCTE0098;Mecânica dos Fluidos;26;24;1;1;0.9231;0.0385
FCTE0098;Mecânica dos Fluidos;57;50;2;5;0.8772;0.0351
FCTE0098;Mecânica dos Fluidos;58;46;7;5;0.7931;0.1207
FCTE0098;Mecânica dos Fluidos;24;20;4;0;0.8333;0.1667
FCTE0098;Mecânica dos Fluidos;37;32;1;4;0.8649;0.027
FCTE0098;Mecânica dos Fluidos;47;39;4;4;0.8298;0.0851
FCTE0098;Mecânica dos Fluidos;21;16;3;2;0.7619;0.1429
FCTE0098;Mecânica dos Fluidos;76;70;3;3;0.9211;0.0395
FCTE0098;Mecânica dos Fluidos;30;24;6;0;0.8;0.2
FCTE0098;Mecânica dos Fluidos;24;17;7;0;0.7083;0.2917
FCTE0098;Mecânica dos Fluidos;61;53;7;1;0.8689;0.1148
FCTE0098;Mecânica dos Fluidos;38;33;4;1;0.8684;0.1053
FCTE0098;Mecânica dos Fluidos;65;53;5;7;0.8154;0.0769
FCTE0098;Mecânica dos Fluidos;34;32;0;2;0.9412;0.0
FCTE0098;Mecânica dos Fluidos;18;16;1;1;0.8889;0.0556
FCTE0098;Mecânica dos Fluidos;50;42;5;3;0.84;0.1
FCTE0098;Mecânica dos Fluidos;52;43;5;4;0.8269;0.0962
FCTE0098;Mecânica dos Fluidos;33;29;3;1;0.8788;0.0909
FCTE0098;Mecânica dos Fluidos;22;19;2;1;0.8636;0.0909
FCTE0099;Máquinas Térmicas;43;35;5;3;0.814;0.1163
FCTE0099;Máquinas Térmicas;63;52;6;5;0.8254;0.0952
FCTE0099;Máquinas Térmicas;29;26;2;1;0.8966;0.069
FCTE0099;Máquinas Térmicas;66;54;5;7;0.8182;0.0758
FCTE0099;Máquinas Térmicas;73;62;10;1;0.8493;0.137
FCTE0099;Máquinas Térmicas;47;36;6;5;0.766;0.1277
FCTE0099;Máquinas Térmicas;80;61;11;8;0.7625;0.1375
FCTE0099;Máquinas Térmicas;20;16;3;1;0.8;0.15
FCTE0099;Máquinas Térmicas;76;53;16;7;0.6974;0.2105
FCTE0099;Máquinas Térmicas;48;36;8;4;0.75;0.1667
FCTE0099;Máquinas Térmicas;73;50;18;5;0.6849;0.2466
FCTE0099;Máquinas Térmicas;43;32;11;0;0.7442;0.2558
FCTE0099;Máquinas Térmicas;55;43;7;5;0.7818;0.1273
FCTE0099;Máquinas Térmicas;48;39;4;5;0.8125;0.0833
FCTE0099;Máquinas Térmicas;19;15;3;1;0.7895;0.1579
FCTE0099;Máquinas Térmicas;19;8;9;2;0.4211;0.4737
FCTE0099;Máquinas Térmicas;34;24;8;2;0.7059;0.2353
FCTE0099;Máquinas Térmicas;27;22;4;1;0.8148;0.1481
FCTE0099;Máquinas Térmicas;66;61;2;3;0.9242;0.0303
FCTE0099;Máquinas Térmicas;37;31;3;3;0.8378;0.0811
FCTE0099;Máquinas Térmicas;64;50;9;5;0.7812;0.1406
FCTE0099;Máquinas Térmicas;59;36;14;9;0.6102;0.2373
FCTE0099;Máquinas Térmicas;21;15;4;2;0.7143;0.1905
FCTE0099;Máquinas Térmicas;49;37;8;4;0.7551;0.1633
FCTE0100;Energia Solar;30;25;5;0;0.8333;0.1667
FCTE0100;Energia Solar;47;34;11;2;0.7234;0.234
FCTE0100;Energia Solar;32;26;6;0;0.8125;0.1875
FCTE0100;Energia Solar;32;27;5;0;0.8438;0.1562
FCTE0100;Energia Solar;62;47;12;3;0.7581;0.1935
FCTE0100;Energia Solar;45;31;14;0;0.6889;0.3111
FCTE0100;Energia Solar;25;20;2;3;0.8;0.08
FCTE0100;Energia Solar;73;62;8;3;0.8493;0.1096
FCTE0100;Energia Solar;43;26;15;2;0.6047;0.3488
FCTE0100;Energia Solar;50;41;8;1;0.82;0.16
FCTE0100;Energia Solar;56;45;6;5;0.8036;0.1071
FCTE0100;Energia Solar;81;62;17;2;0.7654;0.2099
FCTE0100;Energia Solar;62;48;13;1;0.7742;0.2097
FCTE0100;Energia Solar;18;14;4;0;0.7778;0.2222
FCTE0100;Energia Solar;46;36;9;1;0.7826;0.1957
FCTE0100;Energia Solar;34;28;5;1;0.8235;0.1471
FCTE0100;Energia Solar;52;44;5;3;0.8462;0.0962
FCTE0100;Energia Solar;25;20;5;0;0.8;0.2
FCTE0100;Energia Solar;18;16;1;1;0.8889;0.0556
FCTE0100;Energia Solar;35;28;6;1;0.8;0.1714
FCTE0100;Energia Solar;54;49;2;3;0.9074;0.037
FCTE0100;Energia Solar;31;21;8;2;0.6774;0.2581
FCTE0100;Energia Solar;66;58;6;2;0.8788;0.0909
FCTE0100;Energia Solar;29;24;3;2;0.8276;0.1034
FCTE0101;Energia Eólica;77;56;19;2;0.7273;0.2468
FCTE0101;Energia Eólica;78;60;14;4;0.7692;0.1795
FCTE0101;Energia Eólica;73;52;14;7;0.7123;0.1918
FCTE0101;Energia Eólica;24;15;8;1;0.625;0.3333
FCTE0101;Energia Eólica;78;51;24;3;0.6538;0.3077
FCTE0101;Energia Eólica;80;67;9;4;0.8375;0.1125
FCTE0101;Energia Eólica;34;23;11;0;0.6765;0.3235
FCTE0101;Energia Eólica;42;34;4;4;0.8095;0.0952
FCTE0101;Energia Eólica;26;17;5;4;0.6538;0.1923
FCTE0101;Energia Eólica;33;18;15;0;0.5455;0.4545
FCTE0101;Energia Eólica;71;54;11;6;0.7606;0.1549
FCTE0101;Energia Eólica;44;31;13;0;0.7045;0.2955
FCTE0101;Energia Eólica;52;41;9;2;0.7885;0.1731
FCTE0101;Energia Eólica;20;14;4;2;0.7;0.2
FCTE0101;Energia Eólica;78;62;11;5;0.7949;0.141
FCTE0101;Energia Eólica;48;36;10;2;0.75;0.2083
FCTE0101;Energia Eólica;42;33;8;1;0.7857;0.1905
FCTE0101;Energia Eólica;73;66;6;1;0.9041;0.0822
FCTE0101;Energia Eólica;81;62;17;2;0.7654;0.2099
FCTE0101;Energia Eólica;40;33;5;2;0.825;0.125
FCTE0101;Energia Eólica;57;41;13;3;0.7193;0.2281
FCTE0101;Energia Eólica;57;43;13;1;0.7544;0.2281
FCTE0101;Energia Eólica;54;39;7;8;0.7222;0.1296
FCTE0101;Energia Eólica;33;17;16;0;0.5152;0.4848
FCTE0102;Biocombustíveis;71;51;17;3;0.7183;0.2394
FCTE0102;Biocombustíveis;79;58;19;2;0.7342;0.2405
FCTE0102;Biocombustíveis;23;14;8;1;0.6087;0.3478
FCTE0102;Biocombustíveis;63;42;20;1;0.6667;0.3175
FCTE0102;Biocombustíveis;76;55;19;2;0.7237;0.25
FCTE0102;Biocombustíveis;81;56;20;5;0.6914;0.2469
FCTE0102;Biocombustíveis;50;37;10;3;0.74;0.2
FCTE0102;Biocombustíveis;21;8;11;2;0.381;0.5238
FCTE0102;Biocombustíveis;43;27;15;1;0.6279;0.3488
FCTE0102;Biocombustíveis;67;48;17;2;0.7164;0.2537
FCTE0102;Biocombustíveis;36;21;14;1;0.5833;0.3889
FCTE0102;Biocombustíveis;31;24;5;2;0.7742;0.1613
FCTE0102;Biocombustíveis;71;48;19;4;0.6761;0.2676
FCTE0102;Biocombustíveis;36;26;7;3;0.7222;0.1944
FCTE0102;Biocombustíveis;36;33;3;0;0.9167;0.0833
FCTE0102;Biocombustíveis;54;39;14;1;0.7222;0.2593
FCTE0102;Biocombustíveis;61;39;18;4;0.6393;0.2951
FCTE0102;Biocombustíveis;38;24;13;1;0.6316;0.3421
FCTE0102;Biocombustíveis;40;30;9;1;0.75;0.225
FCTE0102;Biocombustíveis;60;42;15;3;0.7;0.25
FCTE0102;Biocombustíveis;35;26;8;1;0.7429;0.2286
FCTE0102;Biocombustíveis;80;60;19;1;0.75;0.2375
FCTE0102;Biocombustíveis;62;49;12;1;0.7903;0.1935
FCTE0102;Biocombustíveis;69;52;17;0;0.7536;0.2464
FCTE0103;Sistemas Elétricos de Potência;23;18;3;2;0.7826;0.1304
FCTE0103;Sistemas Elétricos de Potência;52;27;21;4;0.5192;0.4038
FCTE0103;Sistemas Elétricos de Potência;74;46;23;5;0.6216;0.3108
FCTE0103;Sistemas Elétricos de Potência;28;23;5;0;0.8214;0.1786
FCTE0103;Sistemas Elétricos de Potência;22;10;10;2;0.4545;0.4545
FCTE0103;Sistemas Elétricos de Potência;18;10;7;1;0.5556;0.3889
FCTE0103;Sistemas Elétricos de Potência;33;23;8;2;0.697;0.2424
FCTE0103;Sistemas Elétricos de Potência;70;43;20;7;0.6143;0.2857
FCTE0103;Sistemas Elétricos de Potência;27;13;14;0;0.4815;0.5185
FCTE0103;Sistemas Elétricos de Potência;82;47;31;4;0.5732;0.378
FCTE0103;Sistemas Elétricos de Potência;72;50;18;4;0.6944;0.25
FCTE0103;Sistemas Elétricos de Potência;29;22;6;1;0.7586;0.2069
FCTE0103;Sistemas Elétricos de Potência;55;33;20;2;0.6;0.3636
FCTE0103;Sistemas Elétricos de Potência;80;43;33;4;0.5375;0.4125
FCTE0103;Sistemas Elétricos de Potência;81;61;18;2;0.7531;0.2222
FCTE0103;Sistemas Elétricos de Potência;45;30;12;3;0.6667;0.2667
FCTE0103;Sistemas Elétricos de Potência;69;42;23;4;0.6087;0.3333
FCTE0103;Sistemas Elétricos de Potência;26;15;10;1;0.5769;0.3846
FCTE0103;Sistemas Elétricos de Potência;53;33;18;2;0.6226;0.3396
FCTE0103;Sistemas Elétricos de Potência;21;14;7;0;0.6667;0.3333
FCTE0103;Sistemas Elétricos de Potência;81;58;21;2;0.716;0.2593
FCTE0103;Sistemas Elétricos de Potência;26;19;6;1;0.7308;0.2308
FCTE0103;Sistemas Elétricos de Potência;76;49;24;3;0.6447;0.3158
FCTE0103;Sistemas Elétricos de Potência;23;17;4;2;0.7391;0.1739
FCTE0104;Conversão de Energia;55;34;16;5;0.6182;0.2909
FCTE0104;Conversão de Energia;41;23;17;1;0.561;0.4146
FCTE0104;Conversão de Energia;23;14;6;3;0.6087;0.2609
FCTE0104;Conversão de Energia;67;46;14;7;0.6866;0.209
FCTE0104;Conversão de Energia;56;41;15;0;0.7321;0.2679
FCTE0104;Conversão de Energia;39;27;12;0;0.6923;0.3077
FCTE0104;Conversão de Energia;65;28;33;4;0.4308;0.5077
FCTE0104;Conversão de Energia;70;49;17;4;0.7;0.2429
FCTE0104;Conversão de Energia;69;43;23;3;0.6232;0.3333
FCTE0104;Conversão de Energia;28;16;10;2;0.5714;0.3571
FCTE0104;Conversão de Energia;79;43;30;6;0.5443;0.3797
FCTE0104;Conversão de Energia;46;24;19;3;0.5217;0.413
FCTE0104;Conversão de Energia;43;24;18;1;0.5581;0.4186
FCTE0104;Conversão de Energia;57;39;17;1;0.6842;0.2982
FCTE0104;Conversão de Energia;41;27;14;0;0.6585;0.3415
FCTE0104;Conversão de Energia;41;24;15;2;0.5854;0.3659
FCTE0104;Conversão de Energia;19;15;4;0;0.7895;0.2105
FCTE0104;Conversão de Energia;39;17;17;5;0.4359;0.4359
FCTE0104;Conversão de Energia;61;34;20;7;0.5574;0.3279
FCTE0104;Conversão de Energia;68;42;21;5;0.6176;0.3088
FCTE0104;Conversão de Energia;23;15;8;0;0.6522;0.3478
FCTE0104;Conversão de Energia;42;27;12;3;0.6429;0.2857
FCTE0104;Conversão de Energia;24;20;2;2;0.8333;0.0833
FCTE0104;Conversão de Energia;26;20;5;1;0.7692;0.1923
FCTE0105;Eficiência Energética;70;64;1;5;0.9143;0.0143
FCTE0105;Eficiência Energética;70;62;7;1;0.8857;0.1
FCTE0105;Eficiência Energética;58;47;6;5;0.8103;0.1034
FCTE0105;Eficiência Energética;25;24;1;0;0.96;0.04
FCTE0105;Eficiência Energética;36;28;6;2;0.7778;0.1667
FCTE0105;Eficiência Energética;72;60;11;1;0.8333;0.1528
FCTE0105;Eficiência Energética;64;59;4;1;0.9219;0.0625
FCTE0105;Eficiência Energética;68;56;5;7;0.8235;0.0735
FCTE0105;Eficiência Energética;82;66;8;8;0.8049;0.0976
FCTE0105;Eficiência Energética;71;69;1;1;0.9718;0.0141
FCTE0105;Eficiência Energética;43;39;4;0;0.907;0.093
FCTE0105;Eficiência Energética;62;52;6;4;0.8387;0.0968
FCTE0105;Eficiência Energética;57;52;2;3;0.9123;0.0351
FCTE0105;Eficiência Energética;81;64;17;0;0.7901;0.2099
FCTE0105;Eficiência Energética;71;57;12;2;0.8028;0.169
FCTE0105;Eficiência Energética;68;53;13;2;0.7794;0.1912
FCTE0105;Eficiência Energética;67;58;9;0;0.8657;0.1343
FCTE0105;Eficiência Energética;67;62;3;2;0.9254;0.0448
FCTE0105;Eficiência Energética;56;41;9;6;0.7321;0.1607
FCTE0105;Eficiência Energética;38;37;0;1;0.9737;0.0
FCTE0105;Eficiência Energética;20;15;4;1;0.75;0.2
FCTE0105;Eficiência Energética;79;58;18;3;0.7342;0.2278
FCTE0105;Eficiência Energética;22;20;2;0;0.9091;0.0909
FCTE0105;Eficiência Energética;24;20;4;0;0.8333;0.1667
FCTE0106;Planejamento Energético;63;49;12;2;0.7778;0.1905
FCTE0106;Planejamento Energético;31;28;3;0;0.9032;0.0968
FCTE0106;Planejamento Energético;58;46;12;0;0.7931;0.2069
FCTE0106;Planejamento Energético;31;24;6;1;0.7742;0.1935
FCTE0106;Planejamento Energético;51;43;4;4;0.8431;0.0784
FCTE0106;Planejamento Energético;51;41;8;2;0.8039;0.1569
FCTE0106;Planejamento Energético;28;24;3;1;0.8571;0.1071
FCTE0106;Planejamento Energético;71;65;5;1;0.9155;0.0704
FCTE0106;Planejamento Energético;22;16;5;1;0.7273;0.2273
FCTE0106;Planejamento Energético;26;19;6;1;0.7308;0.2308
FCTE0106;Planejamento Energético;25;23;0;2;0.92;0.0
FCTE0106;Planejamento Energético;21;19;1;1;0.9048;0.0476
FCTE0106;Planejamento Energético;20;17;1;2;0.85;0.05
FCTE0106;Planejamento Energético;57;46;11;0;0.807;0.193
FCTE0106;Planejamento Energético;33;31;2;0;0.9394;0.0606
FCTE0106;Planejamento Energético;35;31;3;1;0.8857;0.0857
FCTE0106;Planejamento Energético;81;68;10;3;0.8395;0.1235
FCTE0106;Planejamento Energético;71;57;13;1;0.8028;0.1831
FCTE0106;Planejamento Energético;77;63;11;3;0.8182;0.1429
FCTE0106;Planejamento Energético;37;28;7;2;0.7568;0.1892
FCTE0106;Planejamento Energético;39;31;7;1;0.7949;0.1795
FCTE0106;Planejamento Energético;63;52;7;4;0.8254;0.1111
FCTE0106;Planejamento Energético;60;45;14;1;0.75;0.2333
FCTE0106;Planejamento Energético;67;57;8;2;0.8507;0.1194
FCTE0107;Economia da Energia;36;32;4;0;0.8889;0.1111
FCTE0107;Economia da Energia;56;40;11;5;0.7143;0.1964
FCTE0107;Economia da Energia;38;31;6;1;0.8158;0.1579
FCTE0107;Economia da Energia;24;19;3;2;0.7917;0.125
FCTE0107;Economia da Energia;47;40;5;2;0.8511;0.1064
FCTE0107;Economia da Energia;26;19;5;2;0.7308;0.1923
FCTE0107;Economia da Energia;48;36;9;3;0.75;0.1875
FCTE0107;Economia da Energia;30;18;11;1;0.6;0.3667
FCTE0107;Economia da Energia;67;51;15;1;0.7612;0.2239
FCTE0107;Economia da Energia;53;39;10;4;0.7358;0.1887
FCTE0107;Economia da Energia;64;49;13;2;0.7656;0.2031
FCTE0107;Economia da Energia;47;36;7;4;0.766;0.1489
FCTE0107;Economia da Energia;60;45;12;3;0.75;0.2
FCTE0107;Economia da Energia;70;47;17;6;0.6714;0.2429
FCTE0107;Economia da Energia;37;31;4;2;0.8378;0.1081
FCTE0107;Economia da Energia;18;15;2;1;0.8333;0.1111
FCTE0107;Economia da Energia;32;20;10;2;0.625;0.3125
FCTE0107;Economia da Energia;37;26;11;0;0.7027;0.2973
FCTE0107;Economia da Energia;68;48;18;2;0.7059;0.2647
FCTE0107;Economia da Energia;35;25;9;1;0.7143;0.2571
FCTE0107;Economia da Energia;19;14;3;2;0.7368;0.1579
FCTE0107;Economia da Energia;24;19;4;1;0.7917;0.1667
FCTE0107;Economia da Energia;49;40;8;1;0.8163;0.1633
FCTE0107;Economia da Energia;42;35;6;1;0.8333;0.1429
FCTE0108;Redes Elétricas Inteligentes;59;49;7;3;0.8305;0.1186
FCTE0108;Redes Elétricas Inteligentes;56;42;10;4;0.75;0.1786
FCTE0108;Redes Elétricas Inteligentes;43;27;10;6;0.6279;0.2326
FCTE0108;Redes Elétricas Inteligentes;45;32;10;3;0.7111;0.2222
FCTE0108;Redes Elétricas Inteligentes;38;22;13;3;0.5789;0.3421
FCTE0108;Redes Elétricas Inteligentes;41;29;10;2;0.7073;0.2439
FCTE0108;Redes Elétricas Inteligentes;52;39;7;6;0.75;0.1346
FCTE0108;Redes Elétricas Inteligentes;78;53;23;2;0.6795;0.2949
FCTE0108;Redes Elétricas Inteligentes;45;38;4;3;0.8444;0.0889
FCTE0108;Redes Elétricas Inteligentes;75;47;26;2;0.6267;0.3467
FCTE0108;Redes Elétricas Inteligentes;51;40;6;5;0.7843;0.1176
FCTE0108;Redes Elétricas Inteligentes;67;50;12;5;0.7463;0.1791
FCTE0108;Redes Elétricas Inteligentes;66;43;20;3;0.6515;0.303
FCTE0108;Redes Elétricas Inteligentes;45;35;8;2;0.7778;0.1778
FCTE0108;Redes Elétricas Inteligentes;41;31;6;4;0.7561;0.1463
FCTE0108;Redes Elétricas Inteligentes;34;25;6;3;0.7353;0.1765
FCTE0108;Redes Elétricas Inteligentes;23;19;4;0;0.8261;0.1739
FCTE0108;Redes Elétricas Inteligentes;57;44;10;3;0.7719;0.1754
FCTE0108;Redes Elétricas Inteligentes;44;32;10;2;0.7273;0.2273
FCTE0108;Redes Elétricas Inteligentes;75;60;14;1;0.8;0.1867
FCTE0108;Redes Elétricas Inteligentes;32;17;12;3;0.5312;0.375
FCTE0108;Redes Elétricas Inteligentes;27;19;5;3;0.7037;0.1852
FCTE0108;Redes Elétricas Inteligentes;54;42;9;3;0.7778;0.1667
FCTE0108;Redes Elétricas Inteligentes;53;38;13;2;0.717;0.2453
FCTE0109;Geração Distribuída;62;39;19;4;0.629;0.3065
FCTE0109;Geração Distribuída;25;17;8;0;0.68;0.32
FCTE0109;Geração Distribuída;23;15;4;4;0.6522;0.1739
FCTE0109;Geração Distribuída;30;24;5;1;0.8;0.1667
FCTE0109;Geração Distribuída;48;32;10;6;0.6667;0.2083
FCTE0109;Geração Distribuída;61;38;17;6;0.623;0.2787
FCTE0109;Geração Distribuída;20;14;5;1;0.7;0.25
FCTE0109;Geração Distribuída;57;39;10;8;0.6842;0.1754
FCTE0109;Geração Distribuída;74;55;9;10;0.7432;0.1216
FCTE0109;Geração Distribuída;78;54;16;8;0.6923;0.2051
FCTE0109;Geração Distribuída;74;56;8;10;0.7568;0.1081
FCTE0109;Geração Distribuída;39;30;7;2;0.7692;0.1795
FCTE0109;Geração Distribuída;26;19;3;4;0.7308;0.1154
FCTE0109;Geração Distribuída;18;9;8;1;0.5;0.4444
FCTE0109;Geração Distribuída;47;34;10;3;0.7234;0.2128
FCTE0109;Geração Distribuída;69;55;7;7;0.7971;0.1014
FCTE0109;Geração Distribuída;71;46;18;7;0.6479;0.2535
FCTE0109;Geração Distribuída;26;16;9;1;0.6154;0.3462
FCTE0109;Geração Distribuída;51;37;10;4;0.7255;0.1961
FCTE0109;Geração Distribuída;65;42;18;5;0.6462;0.2769
FCTE0109;Geração Distribuída;59;40;16;3;0.678;0.2712
FCTE0109;Geração Distribuída;48;30;13;5;0.625;0.2708
FCTE0109;Geração Distribuída;45;28;13;4;0.6222;0.2889
FCTE0109;Geração Distribuída;72;53;18;1;0.7361;0.25
FCTE0110;Armazenamento de Energia;18;12;6;0;0.6667;0.3333
FCTE0110;Armazenamento de Energia;28;19;7;2;0.6786;0.25
FCTE0110;Armazenamento de Energia;78;56;22;0;0.7179;0.2821
FCTE0110;Armazenamento de Energia;33;21;12;0;0.6364;0.3636
FCTE0110;Armazenamento de Energia;18;14;4;0;0.7778;0.2222
FCTE0110;Armazenamento de Energia;46;33;12;1;0.7174;0.2609
FCTE0110;Armazenamento de Energia;24;21;3;0;0.875;0.125
FCTE0110;Armazenamento de Energia;62;45;16;1;0.7258;0.2581
FCTE0110;Armazenamento de Energia;25;21;3;1;0.84;0.12
FCTE0110;Armazenamento de Energia;71;46;23;2;0.6479;0.3239
FCTE0110;Armazenamento de Energia;19;11;6;2;0.5789;0.3158
FCTE0110;Armazenamento de Energia;74;60;10;4;0.8108;0.1351
FCTE0110;Armazenamento de Energia;39;24;14;1;0.6154;0.359
FCTE0110;Armazenamento de Energia;39;27;12;0;0.6923;0.3077
FCTE0110;Armazenamento de Energia;48;36;12;0;0.75;0.25
FCTE0110;Armazenamento de Energia;55;31;23;1;0.5636;0.4182
FCTE0110;Armazenamento de Energia;82;56;26;0;0.6829;0.3171
FCTE0110;Armazenamento de Energia;53;32;20;1;0.6038;0.3774
FCTE0110;Armazenamento de Energia;74;55;16;3;0.7432;0.2162
FCTE0110;Armazenamento de Energia;75;49;23;3;0.6533;0.3067
FCTE0110;Armazenamento de Energia;48;33;14;1;0.6875;0.2917
FCTE0110;Armazenamento de Energia;20;13;7;0;0.65;0.35
FCTE0110;Armazenamento de Energia;63;47;15;1;0.746;0.2381
FCTE0110;Armazenamento de Energia;26;19;7;0;0.7308;0.2692
FCTE0111;Energia Hidráulica;37;29;6;2;0.7838;0.1622
FCTE0111;Energia Hidráulica;65;46;19;0;0.7077;0.2923
FCTE0111;Energia Hidráulica;37;14;20;3;0.3784;0.5405
FCTE0111;Energia Hidráulica;66;48;17;1;0.7273;0.2576
FCTE0111;Energia Hidráulica;51;35;16;0;0.6863;0.3137
FCTE0111;Energia Hidráulica;25;13;10;2;0.52;0.4
FCTE0111;Energia Hidráulica;32;17;15;0;0.5312;0.4688
FCTE0111;Energia Hidráulica;72;47;21;4;0.6528;0.2917
FCTE0111;Energia Hidráulica;31;24;7;0;0.7742;0.2258
FCTE0111;Energia Hidráulica;25;14;7;4;0.56;0.28
FCTE0111;Energia Hidráulica;40;28;11;1;0.7;0.275
FCTE0111;Energia Hidráulica;52;34;18;0;0.6538;0.3462
FCTE0111;Energia Hidráulica;74;37;34;3;0.5;0.4595
FCTE0111;Energia Hidráulica;76;39;36;1;0.5132;0.4737
FCTE0111;Energia Hidráulica;44;33;10;1;0.75;0.2273
FCTE0111;Energia Hidráulica;73;50;16;7;0.6849;0.2192
FCTE0111;Energia Hidráulica;28;18;10;0;0.6429;0.3571
FCTE0111;Energia Hidráulica;66;39;26;1;0.5909;0.3939
FCTE0111;Energia Hidráulica;37;22;14;1;0.5946;0.3784
FCTE0111;Energia Hidráulica;18;14;4;0;0.7778;0.2222
FCTE0111;Energia Hidráulica;42;33;8;1;0.7857;0.1905
FCTE0111;Energia Hidráulica;60;40;19;1;0.6667;0.3167
FCTE0111;Energia Hidráulica;22;18;4;0;0.8182;0.1818
FCTE0111;Energia Hidráulica;61;39;22;0;0.6393;0.3607
FCTE0112;Hidrogênio e Células a Combustível;29;25;2;2;0.8621;0.069
FCTE0112;Hidrogênio e Células a Combustível;51;42;8;1;0.8235;0.1569
FCTE0112;Hidrogênio e Células a Combustível;61;44;9;8;0.7213;0.1475
FCTE0112;Hidrogênio e Células a Combustível;29;25;3;1;0.8621;0.1034
FCTE0112;Hidrogênio e Células a Combustível;72;63;8;1;0.875;0.1111
FCTE0112;Hidrogênio e Células a Combustível;80;66;10;4;0.825;0.125
FCTE0112;Hidrogênio e Células a Combustível;66;55;7;4;0.8333;0.1061
FCTE0112;Hidrogênio e Células a Combustível;29;18;10;1;0.6207;0.3448
FCTE0112;Hidrogênio e Células a Combustível;58;55;1;2;0.9483;0.0172
FCTE0112;Hidrogênio e Células a Combustível;56;51;4;1;0.9107;0.0714
FCTE0112;Hidrogênio e Células a Combustível;39;34;0;5;0.8718;0.0
FCTE0112;Hidrogênio e Células a Combustível;24;22;2;0;0.9167;0.0833
FCTE0112;Hidrogênio e Células a Combustível;64;47;14;3;0.7344;0.2188
FCTE0112;Hidrogênio e Células a Combustível;71;62;5;4;0.8732;0.0704
FCTE0112;Hidrogênio e Células a Combustível;68;54;9;5;0.7941;0.1324
FCTE0112;Hidrogênio e Células a Combustível;47;44;1;2;0.9362;0.0213
FCTE0112;Hidrogênio e Células a Combustível;71;49;17;5;0.6901;0.2394
FCTE0112;Hidrogênio e Células a Combustível;71;49;20;2;0.6901;0.2817
FCTE0112;Hidrogênio e Células a Combustível;20;17;2;1;0.85;0.1
FCTE0112;Hidrogênio e Células a Combustível;68;52;13;3;0.7647;0.1912
FCTE0112;Hidrogênio e Células a Combustível;47;38;6;3;0.8085;0.1277
FCTE0112;Hidrogênio e Células a Combustível;18;17;0;1;0.9444;0.0
FCTE0112;Hidrogênio e Células a Combustível;66;53;12;1;0.803;0.1818
FCTE0112;Hidrogênio e Células a Combustível;35;25;7;3;0.7143;0.2
FCTE0113;Gestão Ambiental no Setor Energético;20;15;2;3;0.75;0.1
FCTE0113;Gestão Ambiental no Setor Energético;52;40;4;8;0.7692;0.0769
FCTE0113;Gestão Ambiental no Setor Energético;45;33;12;0;0.7333;0.2667
FCTE0113;Gestão Ambiental no Setor Energético;19;14;5;0;0.7368;0.2632
FCTE0113;Gestão Ambiental no Setor Energético;56;48;8;0;0.8571;0.1429
FCTE0113;Gestão Ambiental no Setor Energético;47;32;14;1;0.6809;0.2979
FCTE0113;Gestão Ambiental no Setor Energético;36;26;8;2;0.7222;0.2222
FCTE0113;Gestão Ambiental no Setor Energético;79;67;7;5;0.8481;0.0886
FCTE0113;Gestão Ambiental no Setor Energético;67;54;9;4;0.806;0.1343
FCTE0113;Gestão Ambiental no Setor Energético;43;38;3;2;0.8837;0.0698
FCTE0113;Gestão Ambiental no Setor Energético;55;45;5;5;0.8182;0.0909
FCTE0113;Gestão Ambiental no Setor Energético;62;48;4;10;0.7742;0.0645
FCTE0113;Gestão Ambiental no Setor Energético;23;19;2;2;0.8261;0.087
FCTE0113;Gestão Ambiental no Setor Energético;65;51;9;5;0.7846;0.1385
FCTE0113;Gestão Ambiental no Setor Energético;49;46;1;2;0.9388;0.0204
